"APN"|"valid"|"geometry"
"063072090"|TRUE|list(c(6085383.71650874, 6085384.56521196, 6085399.83067671, 6085399.48077571, 6085383.71650874, 1999291.92940526, 1999317.09652637, 1999317.05701815, 1999297.10859744, 1999291.92940526))
"063072100"|TRUE|list(c(6085466.75381398, 6085466.07066949, 6085465.41857572, 6085448.95504933, 6085448.70043914, 6085587.55882515, 6085466.75381398, 1999226.88269183, 1999226.8844701, 1999255.95018932, 1999255.58088536, 1999266.92994206, 1999266.57013663, 1999226.88269183))
"063072100"|TRUE|list(c(6085400.17947924, 6085381.53040908, 6085382.87920777, 6085399.28187516, 6085400.17947924, 1999227.05598985, 1999227.10453479, 1999267.10049595, 1999267.05799388, 1999227.05598985))
"063072110"|TRUE|list(c(6085399.97379829, 6085379.84440757, 6085381.19320698, 6085415.77662379, 6085416.04196039, 6085399.35105587, 6085399.97379829, 1999177.05631999, 1999177.10859635, 1999217.10537867, 1999217.01535542, 1999205.18508639, 1999204.81069597, 1999177.05631999))
"063072110"|TRUE|list(c(6085465.87748291, 6085541.88582865, 6085449.86096373, 6085449.74721052, 6085466.43812196, 6085465.87748291, 1999216.8849391, 1999216.68708364, 1999186.45515868, 1999191.52665025, 1999191.90107163, 1999216.8849391))
"063072120"|TRUE|list(c(6085465.56114072, 6085465.45291237, 6085464.80291548, 6085448.63026244, 6085448.37356071, 6085586.37068472, 6085465.56114072, 1999126.88525392, 1999126.8855348, 1999155.85643928, 1999155.49368642, 1999166.93059129, 1999166.57221048, 1999126.88525392))
"063072120"|TRUE|list(c(6085416.9076331, 6085380.05227801, 6085379.71387692, 6085399.82833406, 6085400.4375142, 6085416.61017765, 6085416.9076331, 1999127.01152286, 1999127.10717243, 1999167.10890162, 1999167.05666404, 1999139.90206682, 1999140.26479097, 1999127.01152286))
"063072130"|TRUE|list(c(6085380.34322968, 6085380.52223246, 6085318.30140834, 6085380.34322968, 1999092.66196432, 1999071.46482898, 1999072.28076499, 1999092.66196432))
"063072130"|TRUE|list(c(6085380.34322968, 6085380.13680014, 6085381.91722255, 6085382.06449297, 6085380.34322968, 1999092.66196432, 1999117.10691939, 1999117.10229872, 1999093.2274121, 1999092.66196432))
"063072140"|TRUE|list(c(6085653.3607259, 6085466.60523721, 6085431.06873004, 6085431.41464378, 6085439.52101674, 6085437.87524772, 6085470.35011998, 6085472.21674668, 6085653.3607259, 1999122.91415605, 1998976.71027172, 1998971.688582, 1999055.79611862, 1999055.68982139, 1998993.86843896, 1998993.29889211, 1999063.40878199, 1999122.91415605))
"063072150"|TRUE|list(c(6085376.40481179, 6085376.1577575, 6085390.25971511, 6085391.05316095, 6085420.06746135, 6085376.40481179, 1998967.12630052, 1998996.32450724, 1998996.98726357, 1998980.10529182, 1998981.46891391, 1998967.12630052))
"063072150"|TRUE|list(c(6085375.72844268, 6085375.64836338, 6085421.41509851, 6085421.11027841, 6085420.06746135, 6085417.68651294, 6085403.1793901, 6085402.38593935, 6085375.72844268, 1999047.06324516, 1999056.5274489, 1999055.92724822, 1998981.81146578, 1998981.46891391, 1999032.11592931, 1999031.43411563, 1999048.31608725, 1999047.06324516))
"063072160"|TRUE|list(c(6085323.33777318, 6085323.23948373, 6085361.33836963, 6085360.23048389, 6085322.82189422, 6085322.60563171, 6085365.60546065, 6085366.21945283, 6085323.33777318, 1998974.9211046, 1998986.54919838, 1998987.4039646, 1999036.79122789, 1999035.95196006, 1999061.53681109, 1999061.6114523, 1998989.00735728, 1998974.9211046))
"063072170"|TRUE|list(c(6085313.21934885, 6085313.46252102, 6085269.72156775, 6085239.25292721, 6085262.92305324, 6085297.05738351, 6085296.61256908, 6085313.21934885, 1998988.88898495, 1998960.12059792, 1998953.93992066, 1998964.59145914, 1998972.36695355, 1998973.9716382, 1998983.43375741, 1998988.88898495))
"063072170"|TRUE|list(c(6085313.21934885, 6085312.56315839, 6085550.80750884, 6085313.21934885, 1998988.88898495, 1999066.51933685, 1999066.9352703, 1998988.88898495))
"063072180"|TRUE|list(c(6085265.02670733, 6085273.6837708, 6085264.8024113, 6085265.02670733, 1999117.40557666, 1999117.38311621, 1999117.33189144, 1999117.40557666))
"063072180"|TRUE|list(c(6085298.56096379, 6085360.1356908, 6085360.47852412, 6085332.55480836, 6085332.39725029, 6085298.63988259, 6085298.56096379, 1999117.31857318, 1999117.15881966, 1999076.60252162, 1999076.55390085, 1999103.84202158, 1999103.6472782, 1999117.31857318))
"063072180"|TRUE|list(c(6085281.91767772, 6085139.65278066, 6085264.8024113, 6085264.96261639, 6085281.8414579, 6085281.91767772, 1999076.46573148, 1999076.21801985, 1999117.33189144, 1999089.57326216, 1999089.67078716, 1999076.46573148))
"063072190"|TRUE|list(c(6085359.79733947, 6085360.0511233, 6085300.69970125, 6085300.98033925, 6085307.27148742, 6085337.58961542, 6085337.78362761, 6085359.79733947, 1999157.15836201, 1999127.15907273, 1999127.31305796, 1999137.83585177, 1999139.90261435, 1999138.86686107, 1999149.92643636, 1999157.15836201))
"063072190"|FALSE|list(c(6085359.79733947, 6085359.71272218, 6085390.00530278, 6085359.79733947, 1999157.15836201, 1999167.16080513, 1999167.0822561, 1999157.15836201))
"063072200"|TRUE|list(c(6085262.84773611, 6085268.00168883, 6085267.94442809, 6085285.05566373, 6085285.02841172, 6085142.04733528, 6085262.84773611, 1999217.41231973, 1999217.39895686, 1999190.29447301, 1999190.25827931, 1999177.35449607, 1999177.72524774, 1999217.41231973))
"063072200"|TRUE|list(c(6085302.22438144, 6085361.18359096, 6085359.83478968, 6085336.36238045, 6085336.42005783, 6085302.19760541, 6085302.22438144, 1999217.31022625, 1999217.15736022, 1999177.16052222, 1999177.22138646, 1999204.55589896, 1999204.6282324, 1999217.31022625))
"063072210"|TRUE|list(c(6085344.9160159, 6085362.8695889, 6085361.52079275, 6085327.70220038, 6085327.39733842, 6085345.49846355, 6085344.9160159, 1999267.19903416, 1999267.15240538, 1999227.15651955, 1999227.24420244, 1999240.83301624, 1999241.23906896, 1999267.19903416))
"063072210"|TRUE|list(c(6085273.36830595, 6085192.14679547, 6085272.76936254, 6085273.36830595, 1999227.38507622, 1999227.59566265, 1999254.08338186, 1999227.38507622))
"063072210"|TRUE|list(c(6085272.76936254, 6085290.74708828, 6085290.8704803, 6085272.76936254, 1999254.08338186, 1999259.98977964, 1999254.48939817, 1999254.08338186))
"063072220"|TRUE|list(c(6085267.27933303, 6085276.68105604, 6085276.93072923, 6085292.02055353, 6085292.13833329, 6085146.48435027, 6085267.27933303, 1999317.40167984, 1999317.37720669, 1999290.07676768, 1999290.21478889, 1999277.33614137, 1999277.71443194, 1999317.40167984))
"063072220"|TRUE|list(c(6085352.13903516, 6085364.55559449, 6085363.20679107, 6085352.50472103, 6085352.13903516, 1999317.18078585, 1999317.14846494, 1999277.15156333, 1999277.1793586, 1999317.18078585))
"063072230"|TRUE|list(c(6085349.35585688, 6085366.24159274, 6085364.89279302, 6085331.71356954, 6085332.02334595, 6085348.84604378, 6085349.35585688, 1999367.18828114, 1999367.14441302, 1999327.14762107, 1999327.23398823, 1999338.85424976, 1999338.12614732, 1999367.18828114))
"063072230"|TRUE|list(c(6085282.03700443, 6085198.02524798, 6085282.78176919, 6085282.03700443, 1999327.36329877, 1999327.58198552, 1999355.42923878, 1999327.36329877))
"063072230"|TRUE|list(c(6085282.78176919, 6085299.48925755, 6085299.33115459, 6085282.78176919, 1999355.42923878, 1999360.9185823, 1999354.9881274, 1999355.42923878))
"063072240"|TRUE|list(c(6085286.3190556, 6085289.58851377, 6085289.76672186, 6085306.5498194, 6085306.63537188, 6085165.53326686, 6085286.3190556, 1999417.35196176, 1999417.34348448, 1999390.22597301, 1999390.33611478, 1999377.29930012, 1999377.66587483, 1999417.35196176))
"063072240"|TRUE|list(c(6085339.94049677, 6085367.92759101, 6085366.57879132, 6085356.9874275, 6085356.80599548, 6085340.02290759, 6085339.94049677, 1999417.21292838, 1999417.14036151, 1999377.14357075, 1999377.16848853, 1999404.76609995, 1999404.65592711, 1999417.21292838))
"063072250"|TRUE|list(c(6085357.3627673, 6085369.61359183, 6085368.26478963, 6085206.83941144, 6085292.94418337, 6085292.88532778, 6085325.08230784, 6085325.11200911, 6085357.30926864, 6085357.3627673, 1999467.16818028, 1999467.13638598, 1999427.13952081, 1999427.55807569, 1999455.84967833, 1999427.91208052, 1999427.84394538, 1999441.8127392, 1999441.74500124, 1999467.16818028))
"063072250"|TRUE|list(c(6085292.94418337, 6085309.05417269, 6085309.04295343, 6085292.94418337, 1999455.84967833, 1999461.14296703, 1999455.81596498, 1999455.84967833))
"063072260"|TRUE|list(c(6085349.67500173, 6085369.62574294, 6085369.64423036, 6085340.25767266, 6085340.28166626, 6085317.24767454, 6085349.67500173, 1999517.18861433, 1999517.13687214, 1999511.97268514, 1999512.04510439, 1999506.74537502, 1999506.5336805, 1999517.18861433))
"063072260"|TRUE|list(c(6085311.70895413, 6085228.89126506, 6085289.74302963, 6085289.74302963, 6085311.73536723, 6085311.70895413, 1999477.28669829, 1999477.50163322, 1999497.49623595, 1999497.49623595, 1999497.91374613, 1999477.28669829))
"063072270"|TRUE|list(c(6085369.50997788, 6085369.59146095, 6085357.26182272, 6085357.30580074, 6085369.50997788, 1999551.97939194, 1999527.13699468, 1999527.16897156, 1999547.96930076, 1999551.97939194))
"063072270"|FALSE|list(c(6085369.50997788, 6085369.46026129, 6085415.27797847, 6085369.50997788, 1999551.97939194, 1999567.13688888, 1999567.01800151, 1999551.97939194))
"063072280"|TRUE|list(c(6085328.19215655, 6085369.2971621, 6085369.42756241, 6085356.26888349, 6085356.44774597, 6085322.72289855, 6085322.79860198, 6085328.19215655, 1999617.24461095, 1999617.13790142, 1999577.13700739, 1999577.1711514, 1999603.93089588, 1999604.14816027, 1999615.47230807, 1999617.24461095))
"063072280"|TRUE|list(c(6085305.67998451, 6085207.41418481, 6085288.99776081, 6085305.86047477, 6085305.67998451, 1999577.30241898, 1999577.55739813, 1999604.36547163, 1999604.25680818, 1999577.30241898))
"063072290"|TRUE|list(c(6085369.18532593, 6085369.26456237, 6085323.31765402, 6085323.33698635, 6085333.84430122, 6085356.51216417, 6085356.52805549, 6085369.18532593, 1999651.44416238, 1999627.13801975, 1999627.25729897, 1999636.37840455, 1999639.83110671, 1999639.7831278, 1999647.28498513, 1999651.44416238))
"063072290"|FALSE|list(c(6085369.18532593, 6085369.13416206, 6085416.57287009, 6085369.18532593, 1999651.44416238, 1999667.13891389, 1999667.01570262, 1999651.44416238))
"063072300"|TRUE|list(c(6085283.66426148, 6085287.69576797, 6085373.86578872, 6085374.08522407, 6085362.20708497, 6085363.24050922, 6085293.10778391, 6085292.20015198, 6085283.91353579, 6085283.66426148, 1999707.32764843, 1999720.90192965, 1999749.21874888, 1999682.12610522, 1999682.15695599, 1999722.53416644, 1999722.6804029, 1999682.3387831, 1999682.3603057, 1999707.32764843))
"063073010"|TRUE|list(c(6085719.33177098, 6085723.52636082, 6085723.81192448, 6085638.81108168, 6085638.7931178, 6085708.83579268, 6085708.62168156, 6085719.33177098, 1999737.26855283, 1999723.33143696, 1999694.79588428, 1999694.43973431, 1999696.23608792, 1999696.64016843, 1999733.74927043, 1999737.26855283))
"063073020"|FALSE|list(c(6085639.27435943, 6085639.32303337, 6085624.28413851, 6085639.27435943, 1999648.15327951, 1999643.29073411, 1999643.22772177, 1999648.15327951))
"063073020"|TRUE|list(c(6085639.27435943, 6085638.91112976, 6085645.71551, 6085644.92850332, 6085674.86817436, 6085639.27435943, 1999648.15327951, 1999684.44006573, 1999684.4685758, 1999660.84449921, 1999659.84886366, 1999648.15327951))
"063073030"|FALSE|list(c(6085639.65136207, 6085639.82010849, 6085587.60478216, 6085639.65136207, 1999610.44876485, 1999593.56563472, 1999593.34737684, 1999610.44876485))
"063073030"|TRUE|list(c(6085639.65136207, 6085639.4230539, 6085687.39071289, 6085687.37514253, 6085670.94452393, 6085645.81762865, 6085645.85794788, 6085639.65136207, 1999610.44876485, 1999633.29106542, 1999633.4920479, 1999626.12977384, 1999620.73102555, 1999621.08738217, 1999612.48811561, 1999610.44876485))
"063073040"|FALSE|list(c(6085640.28315254, 6085640.32301281, 6085628.01239598, 6085640.28315254, 1999547.31795573, 1999543.33763432, 1999543.28617645, 1999547.31795573))
"063073040"|TRUE|list(c(6085640.28315254, 6085639.92015284, 6085646.02697069, 6085645.972867, 6085663.13580977, 6085663.12927626, 6085640.28315254, 1999547.31795573, 1999583.56596554, 1999583.59149178, 1999557.94416909, 1999557.9076672, 1999554.82446339, 1999547.31795573))
"063073050"|FALSE|list(c(6085640.61899094, 6085640.81205737, 6085581.12697361, 6085640.61899094, 1999513.75950669, 1999494.46273421, 1999494.21265621, 1999513.75950669))
"063073050"|TRUE|list(c(6085640.61899094, 6085640.52584517, 6085647.16052851, 6085647.14520793, 6085640.61899094, 1999513.75950669, 1999523.06932165, 1999523.14646059, 1999515.90377735, 1999513.75950669))
"063073060"|FALSE|list(c(6085641.27129381, 6085641.30899899, 6085629.66603798, 6085641.27129381, 1999448.61087856, 1999444.84673397, 1999444.79795045, 1999448.61087856))
"063073060"|TRUE|list(c(6085641.27129381, 6085640.91216496, 6085646.7078446, 6085646.6356707, 6085641.27129381, 1999448.61087856, 1999484.46306588, 1999484.48734954, 1999450.37335443, 1999448.61087856))
"063073070"|TRUE|list(c(6085571.52160013, 6085641.62976789, 6085641.85709617, 6085571.52160013, 1999389.73703159, 1999412.77078456, 1999390.03173438, 1999389.73703159))
"063073070"|TRUE|list(c(6085641.62976789, 6085641.40906549, 6085681.46827726, 6085681.44908695, 6085671.4561569, 6085648.01231182, 6085648.0477607, 6085641.62976789, 1999412.77078456, 1999434.84706546, 1999435.01491188, 1999425.85325966, 1999422.57012319, 1999422.61948652, 1999414.87938996, 1999412.77078456))
"063073080"|TRUE|list(c(6085670.44618865, 6085642.32199635, 6085641.95716868, 6085647.85556058, 6085647.80975683, 6085681.19209311, 6085681.16877863, 6085670.44618865, 1999343.7311922, 1999343.61363425, 1999380.0320659, 1999380.05677991, 1999358.36966554, 1999358.29938148, 1999347.25391714, 1999343.7311922))
"063073080"|TRUE|list(c(6085697.92968438, 6085782.73544353, 6085714.57442246, 6085697.88325466, 6085697.92968438, 1999380.26658839, 1999380.62192097, 1999358.22877442, 1999358.26389081, 1999380.26658839))
"063073090"|TRUE|list(c(6085660.15614614, 6085642.85009387, 6085642.42206884, 6085664.90284758, 6085665.16624757, 6085648.16503607, 6085648.78119274, 6085671.58888176, 6085660.15614614, 1999290.874246, 1999290.80173437, 1999333.61396519, 1999333.7079339, 1999321.9665928, 1999321.58510909, 1999294.11856486, 1999294.63018429, 1999290.874246))
"063073090"|TRUE|list(c(6085715.92763725, 6085792.15711734, 6085716.47827423, 6085715.92763725, 1999333.92121539, 1999334.23985143, 1999309.37746731, 1999333.92121539))
"063073090"|TRUE|list(c(6085716.47827423, 6085699.59294878, 6085699.47705614, 6085716.47827423, 1999309.37746731, 1999303.83021751, 1999308.99595148, 1999309.37746731))
"063073100"|TRUE|list(c(6085703.56795065, 6085643.34299227, 6085642.95017183, 6085648.21235462, 6085648.72044859, 6085665.42785905, 6085665.73700864, 6085715.85897786, 6085715.24005455, 6085698.53294461, 6085698.35453917, 6085824.47146925, 6085703.56795065, 1999241.84407399, 1999241.59173394, 1999280.80206591, 1999280.82411424, 1999258.17159512, 1999258.54621294, 1999244.75756974, 1999245.88185461, 1999273.45951413, 1999273.08486057, 1999281.03420789, 1999281.56263254, 1999241.84407399))
"063073110"|TRUE|list(c(6085582.17176017, 6085643.62968712, 6085643.82427843, 6085582.17176017, 1999192.75287773, 1999212.94260464, 1999193.49275974, 1999192.75287773))
"063073110"|TRUE|list(c(6085643.62968712, 6085643.44310348, 6085691.82495039, 6085691.81619077, 6085685.13790756, 6085649.17149678, 6085648.96626608, 6085643.62968712, 1999212.94260464, 1999231.59206562, 1999231.79478353, 1999228.7724967, 1999226.57859396, 1999226.40244102, 1999214.69574011, 1999212.94260464))
"063073120"|TRUE|list(c(6085715.08087337, 6085715.08078948, 6085714.4212526, 6085698.47403621, 6085698.21449168, 6085841.47157712, 6085715.08087337, 1999144.34489832, 1999144.34489731, 1999173.16576744, 1999172.79745781, 1999184.14476791, 1999185.86397328, 1999144.34489832))
"063073120"|TRUE|list(c(6085667.22753569, 6085644.32429938, 6085643.92430058, 6085650.36105527, 6085650.96256287, 6085666.90978951, 6085667.22753569, 1999143.77061806, 1999143.49575999, 1999183.49324001, 1999183.57048648, 1999157.28267455, 1999157.65095628, 1999143.77061806))
"063073130"|TRUE|list(c(6085567.75024899, 6085644.62572623, 6085644.86925361, 6085567.75024899, 1999088.12493774, 1999113.37826824, 1999089.04965934, 1999088.12493774))
"063073130"|TRUE|list(c(6085644.62572623, 6085644.42434697, 6085665.42311319, 6085665.39443839, 6085644.62572623, 1999113.37826824, 1999133.49624057, 1999133.7482434, 1999120.20071892, 1999113.37826824))
"063073140"|FALSE|list(c(6085730.41902278, 6085734.28564754, 6085730.48093819, 6085730.41902278, 1999034.58805245, 1999035.85815745, 1999028.40708033, 1999034.58805245))
"063073140"|TRUE|list(c(6085730.41902278, 6085685.88904373, 6085685.51376133, 6085717.35281677, 6085716.60163502, 6085670.61950388, 6085670.50801624, 6085730.01351568, 6085730.41902278, 1999034.58805245, 1999019.96088985, 1999036.70005098, 1999037.41433135, 1999070.89266306, 1999069.86110909, 1999074.35619467, 1999075.06954646, 1999034.58805245))
"063073150"|TRUE|list(c(6085610.69208257, 6085610.73083666, 6085625.70233579, 6085625.66696199, 6085657.36658436, 6085658.15274503, 6085610.77152012, 6085610.77826755, 6085614.74112534, 6085660.50791794, 6085661.89925113, 6085610.69208257, 1999001.31828061, 1999033.42246716, 1999033.39100615, 1999016.53996167, 1999016.64992033, 1999067.02470891, 1999067.12495752, 1999072.71458592, 1999073.68613298, 1999074.23616647, 1999018.13881065, 1999001.31828061))
"063073160"|TRUE|list(c(6085595.71353994, 6085595.68438344, 6085559.2582549, 6085537.20042434, 6085544.3759539, 6085573.75778488, 6085573.55749766, 6085595.71353994, 1999019.10278403, 1998994.94931076, 1998989.80239224, 1998999.8821783, 1999002.23922292, 1999002.89809856, 1999011.8248849, 1999019.10278403))
